id,created_at,user_id,screen_name,text 
1070226314320207872,2018-12-05 08:00:11,2700429570,palmyB1,"b""RT @BIG_BABY327: \xe2\x9a\x94\n\n-    \xf0\x9d\x90\x88'\xf0\x9d\x90\x8c \xf0\x9d\x90\x8b\xf0\x9d\x90\x88\xf0\x9d\x90\x8b\xf0\x9d\x90\x88   -\xe3\x80\x80BLACKPINK LISA Glitter case\n\niphoneX Ver. preview \n\n\xe2\x9a\x94\n*DM for group order request*\n\n#BLACKPINK #LISA\xe2\x80\xa6"""
1070225375307882496,2018-12-05 07:56:27,1057393704086855681,rakeliay,"b'RT @GiveawayPrism: 2018 #IPHONEX #Giveaway!\n\n1. FOLLOW ME.\n2. RETWEET THIS POST\n3. COMMENT ""DONE"" BELOW.\n\nI will be announcing 3 WINNERS in\xe2\x80\xa6'"
1070225026270552064,2018-12-05 07:55:04,14113698,gaborpro,b'RT @AR72014: #wallpapers #iPhone \n#iPhoneXSMax #iPhoneXS #iPhoneX #iPhoneXR \n\nVirtual Sunset #wallpaper for \n\n- iPhone XS MAX - iPhone XR\nh\xe2\x80\xa6'
1070224996423806978,2018-12-05 07:54:57,763760444414623744,Thehive1301,b'RT @fresk0_: Tonight. #SpacePurple \xef\xa3\xbf Such a beautiful theme. HS widget \xf0\x9f\x8e\x88@Payrun76 LS and Alt HS widgets @ev_ynw Walls #LiquidLoungeVol2 #wh\xe2\x80\xa6'
1070224208423239686,2018-12-05 07:51:49,773053420785770496,doctorappleita,b'Four #shades of #black : #applewatchseries4 #iPhoneXR #iphonex #iphone5s\n.\n#apple #iphone #design #tech #art\xe2\x80\xa6 https://t.co/UAOiRbUQdX'
1070224015745142789,2018-12-05 07:51:03,176463198,hames67_94,b'RT @fresk0_: Tonight. #SpacePurple \xef\xa3\xbf Such a beautiful theme. HS widget \xf0\x9f\x8e\x88@Payrun76 LS and Alt HS widgets @ev_ynw Walls #LiquidLoungeVol2 #wh\xe2\x80\xa6'
1070223760295374848,2018-12-05 07:50:02,867593107956654080,whitestonedome,b'Dome Fix for iPhone X _ Full version https://t.co/GfZjVLs96c  @YouTube\n#DomeFixFuntion you can cover the minor scra\xe2\x80\xa6 https://t.co/wozPpJAFJM'
1070223310330388480,2018-12-05 07:48:15,1044641908319027200,Dondondont1,"b""RT @BIG_BABY327: \xe2\x9a\x94\n\n-    \xf0\x9d\x90\x88'\xf0\x9d\x90\x8c \xf0\x9d\x90\x8b\xf0\x9d\x90\x88\xf0\x9d\x90\x8b\xf0\x9d\x90\x88   -\xe3\x80\x80BLACKPINK LISA Glitter case\n\niphoneX Ver. preview \n\n\xe2\x9a\x94\n*DM for group order request*\n\n#BLACKPINK #LISA\xe2\x80\xa6"""
1070223221004345344,2018-12-05 07:47:54,274966054,69__mariana,"b'Aki surely thieves, December? Mut anibuiye iphoneX'"
1070221654918352897,2018-12-05 07:41:40,180086491,fkbollybrothers,b'Hello my beautiful world... Let the mornings be like this... #istanbul #turkey #teambollybrothers #colorsplash\xe2\x80\xa6 https://t.co/Xdbir9IY07'
1070221068877488129,2018-12-05 07:39:21,381575339,bexonite,"b""RT @BIG_BABY327: \xe2\x9a\x94\n\n-    \xf0\x9d\x90\x88'\xf0\x9d\x90\x8c \xf0\x9d\x90\x8b\xf0\x9d\x90\x88\xf0\x9d\x90\x8b\xf0\x9d\x90\x88   -\xe3\x80\x80BLACKPINK LISA Glitter case\n\niphoneX Ver. preview \n\n\xe2\x9a\x94\n*DM for group order request*\n\n#BLACKPINK #LISA\xe2\x80\xa6"""
1070221057599127552,2018-12-05 07:39:18,2932430619,SadiqAkanmu,b'RT @usmanomolara3: iPhoneX of about 600K is useless without a #100 SIM card.\xf0\x9f\x98\xb2\nEveryone Is Valuable\xf0\x9f\x98\xae\n\nBe humble!!!\xf0\x9f\x98\x8e'
1070220916574031872,2018-12-05 07:38:44,39325061,andreasbuthmann,b'#Sunrise #nofilter Shot on #iPhoneX https://t.co/AwHZT3crtg https://t.co/vZpuSFjNvt'
1070220674332008448,2018-12-05 07:37:47,613493280,safeandstreet,b'RT @thegraphicone: \xf0\x9f\x8c\xbcSahlo Folina Lockscreen\xf0\x9f\x8c\xbc\n\n@tylerrjoseph @joshuadun you\xe2\x80\x99re not alone\n\nStandard and iPhoneX sizes https://t.co/MBMMWxyXBN'
1070220281036324865,2018-12-05 07:36:13,1068246325123141632,computercom4,"b'RT @doctorappleita: A #wonderful #mountainview \n.\nIf you want this #wallpaper, join my #telegram https://t.co/JGiV4xjNTd\n.\n#wallpapers #wal\xe2\x80\xa6'"
1070220093819420672,2018-12-05 07:35:28,773053420785770496,doctorappleita,"b'A #wonderful #mountainview \n.\nIf you want this #wallpaper, join my #telegram https://t.co/JGiV4xjNTd\n.\n#wallpapers\xe2\x80\xa6 https://t.co/iRZcr2ERYV'"
1070217132850536448,2018-12-05 07:23:42,1135117117,RussellHeinzman,"b'RT @GiveawayPrism: 2018 #IPHONEX #Giveaway!\n\n1. FOLLOW ME.\n2. RETWEET THIS POST\n3. COMMENT ""DONE"" BELOW.\n\nI will be announcing 3 WINNERS in\xe2\x80\xa6'"
1070213861855387648,2018-12-05 07:10:42,1018413152361500673,bloomjmn,b'RT @__jim_in: [#JimInNews] 180517\n\n#JIMIN is the second most engaged hashtag for 2017 beating TheLastJedi and iPhoneX \xf0\x9f\x8e\x89\n\nJimin for top soci\xe2\x80\xa6'
1070213840820793344,2018-12-05 07:10:37,1151245572,kojima0911,b'iPhoneX\xef\xbc\x81 \n\n#peing #\xe8\xb3\xaa\xe5\x95\x8f\xe7\xae\xb1 https://t.co/odnl2lK7Zq'
1070213741285920768,2018-12-05 07:10:14,16202967,RPardo1,b'Working hard for the money \xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6 #nofilter #screen #computer #laptop #lenovo #igersbarcelona #igerscatalunya\xe2\x80\xa6 https://t.co/hM6jbmvWyw'
1070213651095846912,2018-12-05 07:09:52,39325061,andreasbuthmann,b'#Sunrise #nofilter Shot on #iPhoneX https://t.co/G7Tsn9m2Zr'
1070213637128638464,2018-12-05 07:09:49,1041026837617373184,seurajja,b'RT @__jim_in: [#JimInNews] 180517\n\n#JIMIN is the second most engaged hashtag for 2017 beating TheLastJedi and iPhoneX \xf0\x9f\x8e\x89\n\nJimin for top soci\xe2\x80\xa6'
1070212499058888705,2018-12-05 07:05:18,149090103,kiaharing,b'RT @TietoCorp: How do you rank amongst Slush goers in awareness of industry trends?\nShare your thoughts and win an iPhoneX. \nhttps://t.co/N\xe2\x80\xa6'
1070212375733690368,2018-12-05 07:04:48,1027603187962806272,sparkle9719,"b""RT @BIG_BABY327: \xe2\x9a\x94\n\n-    \xf0\x9d\x90\x88'\xf0\x9d\x90\x8c \xf0\x9d\x90\x8b\xf0\x9d\x90\x88\xf0\x9d\x90\x8b\xf0\x9d\x90\x88   -\xe3\x80\x80BLACKPINK LISA Glitter case\n\niphoneX Ver. preview \n\n\xe2\x9a\x94\n*DM for group order request*\n\n#BLACKPINK #LISA\xe2\x80\xa6"""
1070211894328221696,2018-12-05 07:02:53,984733334466019328,pjmshenanigans,b'RT @__jim_in: [#JimInNews] 180517\n\n#JIMIN is the second most engaged hashtag for 2017 beating TheLastJedi and iPhoneX \xf0\x9f\x8e\x89\n\nJimin for top soci\xe2\x80\xa6'
1070211247176601601,2018-12-05 07:00:19,979821212292534273,KGadgetStickers,b'Kitchen Gadget Stickers an iMessage sticker pack featuring 18 kitchen gadgets and essentials. Check it out for free\xe2\x80\xa6 https://t.co/KewAYx7qo8'
1070211206877757441,2018-12-05 07:00:09,102074011,TietoCorp,b'How do you rank amongst Slush goers in awareness of industry trends?\nShare your thoughts and win an iPhoneX.\xe2\x80\xa6 https://t.co/EPENV2wUTi'
1070210245052559361,2018-12-05 06:56:20,982212589,aptronix,"b'Make your FaceTime calls more animated. Learn how to FaceTime as your Memoji or Animoji on your iPhone X, iPhone XS\xe2\x80\xa6 https://t.co/Xif9vINqJj'"
1070209531987128320,2018-12-05 06:53:30,1036857086347378688,Joey09236552,"b'HCQS keeps you posted on iPhoneX Replacement Screen, 10 qualities on the market, which one is the best?\nYou can see\xe2\x80\xa6 https://t.co/ZMIAzT0Lnt'"
1070208561899130880,2018-12-05 06:49:39,1037150188354252800,la_Lisa31,"b""RT @BIG_BABY327: \xe2\x9a\x94\n\n-    \xf0\x9d\x90\x88'\xf0\x9d\x90\x8c \xf0\x9d\x90\x8b\xf0\x9d\x90\x88\xf0\x9d\x90\x8b\xf0\x9d\x90\x88   -\xe3\x80\x80BLACKPINK LISA Glitter case\n\niphoneX Ver. preview \n\n\xe2\x9a\x94\n*DM for group order request*\n\n#BLACKPINK #LISA\xe2\x80\xa6"""
1070208473382580225,2018-12-05 06:49:18,1401666944,vasara740,b'RT @fresk0_: Tonight. #SpacePurple \xef\xa3\xbf Such a beautiful theme. HS widget \xf0\x9f\x8e\x88@Payrun76 LS and Alt HS widgets @ev_ynw Walls #LiquidLoungeVol2 #wh\xe2\x80\xa6'
1070207358528180224,2018-12-05 06:44:52,1003443310784942080,PpeuMnbn,"b""RT @BIG_BABY327: \xe2\x9a\x94\n\n-    \xf0\x9d\x90\x88'\xf0\x9d\x90\x8c \xf0\x9d\x90\x8b\xf0\x9d\x90\x88\xf0\x9d\x90\x8b\xf0\x9d\x90\x88   -\xe3\x80\x80BLACKPINK LISA Glitter case\n\niphoneX Ver. preview \n\n\xe2\x9a\x94\n*DM for group order request*\n\n#BLACKPINK #LISA\xe2\x80\xa6"""
1070206517218107392,2018-12-05 06:41:31,52670508,MxolisiBob,"b'The IPhoneX is never ""bought"" its mostly a contract which is a debt obligation https://t.co/ppQgnRgRhx'"
1070206427837296640,2018-12-05 06:41:10,1042721254191452160,LalisaLalisa47,"b""RT @BIG_BABY327: \xe2\x9a\x94\n\n-    \xf0\x9d\x90\x88'\xf0\x9d\x90\x8c \xf0\x9d\x90\x8b\xf0\x9d\x90\x88\xf0\x9d\x90\x8b\xf0\x9d\x90\x88   -\xe3\x80\x80BLACKPINK LISA Glitter case\n\niphoneX Ver. preview \n\n\xe2\x9a\x94\n*DM for group order request*\n\n#BLACKPINK #LISA\xe2\x80\xa6"""
1070205888672100352,2018-12-05 06:39:01,1063250350700785665,BBLGEE1,"b""RT @BIG_BABY327: \xe2\x9a\x94\n\n-    \xf0\x9d\x90\x88'\xf0\x9d\x90\x8c \xf0\x9d\x90\x8b\xf0\x9d\x90\x88\xf0\x9d\x90\x8b\xf0\x9d\x90\x88   -\xe3\x80\x80BLACKPINK LISA Glitter case\n\niphoneX Ver. preview \n\n\xe2\x9a\x94\n*DM for group order request*\n\n#BLACKPINK #LISA\xe2\x80\xa6"""
1070205786398187520,2018-12-05 06:38:37,2883434874,fresk0_,b'Tonight. #SpacePurple \xef\xa3\xbf Such a beautiful theme. HS widget \xf0\x9f\x8e\x88@Payrun76 LS and Alt HS widgets @ev_ynw Walls\xe2\x80\xa6 https://t.co/EYYtl5sa42'
1070205496286576641,2018-12-05 06:37:28,2713688084,naraLjs,"b""RT @BIG_BABY327: \xe2\x9a\x94\n\n-    \xf0\x9d\x90\x88'\xf0\x9d\x90\x8c \xf0\x9d\x90\x8b\xf0\x9d\x90\x88\xf0\x9d\x90\x8b\xf0\x9d\x90\x88   -\xe3\x80\x80BLACKPINK LISA Glitter case\n\niphoneX Ver. preview \n\n\xe2\x9a\x94\n*DM for group order request*\n\n#BLACKPINK #LISA\xe2\x80\xa6"""
1070205485914058757,2018-12-05 06:37:25,3867590053,gracejia120,"b""Hi, guys! Here are 42 Best #iPhoneX, #iPhoneXSMax Mockups for Free Download[PSD+Sketch+PNG] you can't miss!  \xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87https://t.co/JAFIjNMDlx"""
1070205076202012673,2018-12-05 06:35:48,337075694,DjukaMatauri,"b'@MxolisiBob Yes we do, we buy an iPhoneX then complain about BlackTax\xf0\x9f\x98\x81'"
1070203186407862272,2018-12-05 06:28:17,775886573585829888,mgtingson91,"b""RT @BIG_BABY327: \xe2\x9a\x94\n\n-    \xf0\x9d\x90\x88'\xf0\x9d\x90\x8c \xf0\x9d\x90\x8b\xf0\x9d\x90\x88\xf0\x9d\x90\x8b\xf0\x9d\x90\x88   -\xe3\x80\x80BLACKPINK LISA Glitter case\n\niphoneX Ver. preview \n\n\xe2\x9a\x94\n*DM for group order request*\n\n#BLACKPINK #LISA\xe2\x80\xa6"""
1070202399883710466,2018-12-05 06:25:10,1014982182,Martin_SE6,"b'\xe2\x86\x933832 kb/s \xe2\x86\x913816 kb/s, \xe2\x87\x84 43 ms / Mobile:SFR / #iPhoneX / #nPerf v2.3.6 / Welcome to Boulogne Sur Mer https://t.co/SdZRlnhLYh'"
1070201804997111808,2018-12-05 06:22:48,1038723860302983168,YLhvOlAk7nvQdYl,b'RT @__jim_in: [#JimInNews] 180517\n\n#JIMIN is the second most engaged hashtag for 2017 beating TheLastJedi and iPhoneX \xf0\x9f\x8e\x89\n\nJimin for top soci\xe2\x80\xa6'
1070201792762306560,2018-12-05 06:22:45,1069220442769022977,isabelpazluz,b'RT @funnyorfact: That a huge problem I guess!\n#iphone8\n#AppleIphone8\n#iphonex\n#wwdc https://t.co/mf9txmG5mS'
1070200944514617345,2018-12-05 06:19:23,885761747709083648,ibiieso,"b""RT @BIG_BABY327: \xe2\x9a\x94\n\n-    \xf0\x9d\x90\x88'\xf0\x9d\x90\x8c \xf0\x9d\x90\x8b\xf0\x9d\x90\x88\xf0\x9d\x90\x8b\xf0\x9d\x90\x88   -\xe3\x80\x80BLACKPINK LISA Glitter case\n\niphoneX Ver. preview \n\n\xe2\x9a\x94\n*DM for group order request*\n\n#BLACKPINK #LISA\xe2\x80\xa6"""
1070200804101939201,2018-12-05 06:18:49,628967519,Happylisaday27,"b""RT @BIG_BABY327: \xe2\x9a\x94\n\n-    \xf0\x9d\x90\x88'\xf0\x9d\x90\x8c \xf0\x9d\x90\x8b\xf0\x9d\x90\x88\xf0\x9d\x90\x8b\xf0\x9d\x90\x88   -\xe3\x80\x80BLACKPINK LISA Glitter case\n\niphoneX Ver. preview \n\n\xe2\x9a\x94\n*DM for group order request*\n\n#BLACKPINK #LISA\xe2\x80\xa6"""
1070200562275168256,2018-12-05 06:17:52,1018101010818949122,Lisaleo34304465,"b""RT @BIG_BABY327: \xe2\x9a\x94\n\n-    \xf0\x9d\x90\x88'\xf0\x9d\x90\x8c \xf0\x9d\x90\x8b\xf0\x9d\x90\x88\xf0\x9d\x90\x8b\xf0\x9d\x90\x88   -\xe3\x80\x80BLACKPINK LISA Glitter case\n\niphoneX Ver. preview \n\n\xe2\x9a\x94\n*DM for group order request*\n\n#BLACKPINK #LISA\xe2\x80\xa6"""
1070200419299713024,2018-12-05 06:17:17,791211375154429953,SiawlingSaeling,"b""RT @BIG_BABY327: \xe2\x9a\x94\n\n-    \xf0\x9d\x90\x88'\xf0\x9d\x90\x8c \xf0\x9d\x90\x8b\xf0\x9d\x90\x88\xf0\x9d\x90\x8b\xf0\x9d\x90\x88   -\xe3\x80\x80BLACKPINK LISA Glitter case\n\niphoneX Ver. preview \n\n\xe2\x9a\x94\n*DM for group order request*\n\n#BLACKPINK #LISA\xe2\x80\xa6"""
1070200338823561216,2018-12-05 06:16:58,1011040284904321024,yahlisa1,"b""RT @BIG_BABY327: \xe2\x9a\x94\n\n-    \xf0\x9d\x90\x88'\xf0\x9d\x90\x8c \xf0\x9d\x90\x8b\xf0\x9d\x90\x88\xf0\x9d\x90\x8b\xf0\x9d\x90\x88   -\xe3\x80\x80BLACKPINK LISA Glitter case\n\niphoneX Ver. preview \n\n\xe2\x9a\x94\n*DM for group order request*\n\n#BLACKPINK #LISA\xe2\x80\xa6"""
1070199713318617088,2018-12-05 06:14:29,2286635526,SuriwanL,"b""RT @BIG_BABY327: \xe2\x9a\x94\n\n-    \xf0\x9d\x90\x88'\xf0\x9d\x90\x8c \xf0\x9d\x90\x8b\xf0\x9d\x90\x88\xf0\x9d\x90\x8b\xf0\x9d\x90\x88   -\xe3\x80\x80BLACKPINK LISA Glitter case\n\niphoneX Ver. preview \n\n\xe2\x9a\x94\n*DM for group order request*\n\n#BLACKPINK #LISA\xe2\x80\xa6"""
1070199678598344704,2018-12-05 06:14:21,998155217890955270,blackpinkk4,"b""RT @BIG_BABY327: \xe2\x9a\x94\n\n-    \xf0\x9d\x90\x88'\xf0\x9d\x90\x8c \xf0\x9d\x90\x8b\xf0\x9d\x90\x88\xf0\x9d\x90\x8b\xf0\x9d\x90\x88   -\xe3\x80\x80BLACKPINK LISA Glitter case\n\niphoneX Ver. preview \n\n\xe2\x9a\x94\n*DM for group order request*\n\n#BLACKPINK #LISA\xe2\x80\xa6"""
1070199441531891713,2018-12-05 06:13:24,1017295552063496192,BIG_BABY327,"b""\xe2\x9a\x94\n\n-    \xf0\x9d\x90\x88'\xf0\x9d\x90\x8c \xf0\x9d\x90\x8b\xf0\x9d\x90\x88\xf0\x9d\x90\x8b\xf0\x9d\x90\x88   -\xe3\x80\x80BLACKPINK LISA Glitter case\n\niphoneX Ver. preview \n\n\xe2\x9a\x94\n*DM for group order request*\n\n#BLACKPINK\xe2\x80\xa6 https://t.co/Es5cAiLctL"""
1070198684166479874,2018-12-05 06:10:24,1004808162543788032,shchimchimpark,b'RT @__jim_in: [#JimInNews] 180517\n\n#JIMIN is the second most engaged hashtag for 2017 beating TheLastJedi and iPhoneX \xf0\x9f\x8e\x89\n\nJimin for top soci\xe2\x80\xa6'
1070198527945527296,2018-12-05 06:09:47,1058707059343048705,jmlovebott,b'RT @__jim_in: [#JimInNews] 180517\n\n#JIMIN is the second most engaged hashtag for 2017 beating TheLastJedi and iPhoneX \xf0\x9f\x8e\x89\n\nJimin for top soci\xe2\x80\xa6'
1070197531982917632,2018-12-05 06:05:49,706876627582582784,MochiChimKo,b'RT @__jim_in: [#JimInNews] 180517\n\n#JIMIN is the second most engaged hashtag for 2017 beating TheLastJedi and iPhoneX \xf0\x9f\x8e\x89\n\nJimin for top soci\xe2\x80\xa6'
1070196388414275585,2018-12-05 06:01:16,1040357473050394625,AUNEEK2,"b'Simple yet funky #iphonecases . Available for many iphone models #iphone5, #iphone6 #iphone7 #iphone8 #iphoneX . Ev\xe2\x80\xa6 https://t.co/LcvcSOZcqZ'"
1070194487593332736,2018-12-05 05:53:43,923932570848391168,cchimmy0113,b'RT @__jim_in: [#JimInNews] 180517\n\n#JIMIN is the second most engaged hashtag for 2017 beating TheLastJedi and iPhoneX \xf0\x9f\x8e\x89\n\nJimin for top soci\xe2\x80\xa6'
1070192106579333121,2018-12-05 05:44:16,59015952,jimcaro,b'S H O R T | #Australia #JimCaro #AussiePinoy #ShotOniPhone #iPhoneX #365aDay #igersPerth #Coffee #JimsCaf\xc3\xa9Hopping\xe2\x80\xa6 https://t.co/LjfQSYYM6Q'
1070191428926562305,2018-12-05 05:41:34,907391528984731648,marijae6,b'RT @__jim_in: [#JimInNews] 180517\n\n#JIMIN is the second most engaged hashtag for 2017 beating TheLastJedi and iPhoneX \xf0\x9f\x8e\x89\n\nJimin for top soci\xe2\x80\xa6'
1070188708232658944,2018-12-05 05:30:45,173967120,Izubanj,b'RT @usmanomolara3: iPhoneX of about 600K is useless without a #100 SIM card.\xf0\x9f\x98\xb2\nEveryone Is Valuable\xf0\x9f\x98\xae\n\nBe humble!!!\xf0\x9f\x98\x8e'
1070187636374102016,2018-12-05 05:26:30,828269238792097793,CatSchipper,b'RT @thegraphicone: \xf0\x9f\x8c\xbcSahlo Folina Lockscreen\xf0\x9f\x8c\xbc\n\n@tylerrjoseph @joshuadun you\xe2\x80\x99re not alone\n\nStandard and iPhoneX sizes https://t.co/MBMMWxyXBN'
1070186913011625984,2018-12-05 05:23:37,3265483837,Largemo_rara,b'RT @__jim_in: [#JimInNews] 180517\n\n#JIMIN is the second most engaged hashtag for 2017 beating TheLastJedi and iPhoneX \xf0\x9f\x8e\x89\n\nJimin for top soci\xe2\x80\xa6'
1070186315482681344,2018-12-05 05:21:15,706814435122237440,aurelion_shin,b'RT @wallsbyjfl: Street Art #Mobile Pack shot by JFL \n\n#homescreen #android #ios #iphonex #iphone #pixel2xl #samsung #motorola #lg #wallpape\xe2\x80\xa6'
1070185600102346752,2018-12-05 05:18:24,1056938505035829248,rajoojimin,b'RT @__jim_in: [#JimInNews] 180517\n\n#JIMIN is the second most engaged hashtag for 2017 beating TheLastJedi and iPhoneX \xf0\x9f\x8e\x89\n\nJimin for top soci\xe2\x80\xa6'
1070183390605795328,2018-12-05 05:09:38,4528363993,jiminisluv,b'RT @__jim_in: [#JimInNews] 180517\n\n#JIMIN is the second most engaged hashtag for 2017 beating TheLastJedi and iPhoneX \xf0\x9f\x8e\x89\n\nJimin for top soci\xe2\x80\xa6'
1070182178833788929,2018-12-05 05:04:49,17037565,lholma,b'RT @TietoCorp: Could you imagine yourself working at Tieto? Share your thoughts and win an iPhoneX. https://t.co/NqfV7DHaLP #TietoXSlush #S\xe2\x80\xa6'
1070180799092125701,2018-12-05 04:59:20,890309219202871296,mikihime_jm,b'RT @__jim_in: [#JimInNews] 180517\n\n#JIMIN is the second most engaged hashtag for 2017 beating TheLastJedi and iPhoneX \xf0\x9f\x8e\x89\n\nJimin for top soci\xe2\x80\xa6'
1070180609375506432,2018-12-05 04:58:34,2799075904,BrianMide,b'RT @usmanomolara3: iPhoneX of about 600K is useless without a #100 SIM card.\xf0\x9f\x98\xb2\nEveryone Is Valuable\xf0\x9f\x98\xae\n\nBe humble!!!\xf0\x9f\x98\x8e'
1070179449084305408,2018-12-05 04:53:58,927189383689723905,mcflordensen,"b""@alejandrina_gr @RealSaavedra I've bought $20k+ in Apple products over the years, including the latest MacBook Pro\xe2\x80\xa6 https://t.co/pzG0LY3q0b"""
1070179394335977472,2018-12-05 04:53:45,1048836815241793536,Mentor47898909,b'@CellC How do I get the iPhoneX package and where'
1070178154847727618,2018-12-05 04:48:49,904717659354234880,minjiamin22,b'RT @__jim_in: [#JimInNews] 180517\n\n#JIMIN is the second most engaged hashtag for 2017 beating TheLastJedi and iPhoneX \xf0\x9f\x8e\x89\n\nJimin for top soci\xe2\x80\xa6'
1070177546262609920,2018-12-05 04:46:24,20758559,DiggzWorld,b'Almost half a million streams later... I told Keffa about a year ago that this song was a hit. We shot a dope ass v\xe2\x80\xa6 https://t.co/RCZjYcrp0C'
1070177347158986753,2018-12-05 04:45:37,131140735,Nunnarsingh,"b""RT @Anymacbiz: I've used the iPhone XS, iPhone XS Max, and iPhone XR \xe2\x80\x94 here's which one I'd recommend buying https://t.co/ToSi3ZPIp5\n#ios #\xe2\x80\xa6"""
1070176710543507456,2018-12-05 04:43:05,933352798346817537,Anymacbiz,"b""I've used the iPhone XS, iPhone XS Max, and iPhone XR \xe2\x80\x94 here's which one I'd recommend buying\xe2\x80\xa6 https://t.co/XTgMrz6amg"""
1070176324499791872,2018-12-05 04:41:33,105501715,BahaaFahmi,b'#Wallpapers #iPhone \n#iPhoneXSMax #iPhoneXS #iPhoneX #iPhoneXR \n#iPhoneWallpapers\n\nTextured V #Wallpaper\n\nIphone X\xe2\x80\xa6 https://t.co/yNLyUmeT7m'
1070176278848917504,2018-12-05 04:41:22,1029078734043848705,jiminshii_123,b'RT @__jim_in: [#JimInNews] 180517\n\n#JIMIN is the second most engaged hashtag for 2017 beating TheLastJedi and iPhoneX \xf0\x9f\x8e\x89\n\nJimin for top soci\xe2\x80\xa6'
1070176094723031040,2018-12-05 04:40:38,1642365914,pjmsfairyy,b'RT @__jim_in: [#JimInNews] 180517\n\n#JIMIN is the second most engaged hashtag for 2017 beating TheLastJedi and iPhoneX \xf0\x9f\x8e\x89\n\nJimin for top soci\xe2\x80\xa6'
1070175633693536256,2018-12-05 04:38:48,519664499,imdileepmm,"b'Wait! What?! \xf0\x9f\x98\x8dMy poco is in finals!! @IndiaPOCO #Blindcameratest @MKBHD\nSure, when I was buying, I picked value for\xe2\x80\xa6 https://t.co/yF9Duf8t0f'"
1070175531184750593,2018-12-05 04:38:24,1042412877536059392,ShanShineBT21,b'RT @__jim_in: [#JimInNews] 180517\n\n#JIMIN is the second most engaged hashtag for 2017 beating TheLastJedi and iPhoneX \xf0\x9f\x8e\x89\n\nJimin for top soci\xe2\x80\xa6'
1070175437379096582,2018-12-05 04:38:01,226041063,sherendipiti,b'RT @__jim_in: [#JimInNews] 180517\n\n#JIMIN is the second most engaged hashtag for 2017 beating TheLastJedi and iPhoneX \xf0\x9f\x8e\x89\n\nJimin for top soci\xe2\x80\xa6'
1070174783562633216,2018-12-05 04:35:25,39929255,_racheyraychell,b'Does anyone else accidentally screenshot things with their iPhoneX #smh \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'
1070174781851414528,2018-12-05 04:35:25,799883803,CurrentsApple,b'Best time is Now. iPhone. Get it Now!\n\nVisit Currents Apple Premium Reseller Store or Call 1860 200 2161\n\nIn Store\xe2\x80\xa6 https://t.co/CUWnDp2oxK'
1070174282918096896,2018-12-05 04:33:26,94595277,GabrielMauas,"b'@dianefraser_ @instagram I have the same problem , me have iPhoneX'"
1070173838946648064,2018-12-05 04:31:40,1007927526792966145,pjiminice13,b'RT @__jim_in: [#JimInNews] 180517\n\n#JIMIN is the second most engaged hashtag for 2017 beating TheLastJedi and iPhoneX \xf0\x9f\x8e\x89\n\nJimin for top soci\xe2\x80\xa6'
1070170168909676549,2018-12-05 04:17:05,49310742,yellowhuang,b'1 day trip in khh \xf0\x9f\x98\x8e\n#trip#khh #kaohsiung #yellowhuang#taiwan #bangkok#thailand #dubai #mydubai #chiangmai #world#bl\xe2\x80\xa6 https://t.co/irsN8EAO8g'
1070169167729319938,2018-12-05 04:13:07,543005710,LaFraydo,"b'I love the way my phone feels without the case but I ain\xe2\x80\x99t got the balls to use it like that, daily \xf0\x9f\x99\x84#iPhoneX'"
1070168996832403456,2018-12-05 04:12:26,2915948491,r3n3colocho,b'Mini Photo Shoot of this 1983 Toyota Pick-up. Who would of know that something so old would of turned out so Beauti\xe2\x80\xa6 https://t.co/y08dtoL78P'
1070168739000139776,2018-12-05 04:11:24,4899402246,kristyndante,"b'Justin ""Piper""\nClaris Works \nGoogle Earth\nGoogle Drive\nGoogle Cloud\nGoogle Pixel 1,2,3\nGoogle G Suite = Justin G Pi\xe2\x80\xa6 https://t.co/YB2qrdvsZy'"
1070168297197461505,2018-12-05 04:09:39,852206006683787268,iGodsSon,"b'RT @GiveawayPrism: 2018 #IPHONEX #Giveaway!\n\n1. FOLLOW ME.\n2. RETWEET THIS POST\n3. COMMENT ""DONE"" BELOW.\n\nI will be announcing 3 WINNERS in\xe2\x80\xa6'"
1070168263273807872,2018-12-05 04:09:31,471010060,dvishalkhatri,b'RT @wallsbyjfl: Street Art #Mobile Pack shot by JFL \n\n#homescreen #android #ios #iphonex #iphone #pixel2xl #samsung #motorola #lg #wallpape\xe2\x80\xa6'
1070167258360508416,2018-12-05 04:05:31,1060028646973411328,galvan_helena,b'RT @wallsbyjfl: Street Art #Mobile Pack shot by JFL \n\n#homescreen #android #ios #iphonex #iphone #pixel2xl #samsung #motorola #lg #wallpape\xe2\x80\xa6'
1070166854818250753,2018-12-05 04:03:55,175937201,aaronjmaher,b'#kenworth#404sar#catapillar #bdouble #thurwood#express#\xf0\x9f\x91\x8d#blackbetty#ttt07#iphonex #aussietrucks #nightshift @ Costc\xe2\x80\xa6 https://t.co/CQsBQIP4e0'
